training,test
289.7397539520264,239.74390396118164
223.87169606526692,218.84686111450196
213.6190727996826,211.2209393310547
207.1556356048584,205.34594360351562
201.84214111328126,201.05594284057617
197.16157976786295,197.55843704223633
192.74595471700033,192.3691079711914
189.1102837371826,189.08760299682618
186.41237617492675,186.11359939575195
184.4873708343506,184.66747421264648
183.04660497029622,183.581300201416
181.72348230997721,182.0749723815918
180.53044227600097,180.94055847167968
179.36893964131673,179.81719985961914
178.32895601908365,178.83185485839843
177.27500869750978,177.71074966430663
176.2746503194173,177.05015823364258
175.2475791168213,176.2518832397461
174.45972259521486,175.97732025146485
173.678818359375,174.94796295166014
172.88230946858724,174.52821548461915
172.12948265075684,173.39759719848632
171.4249124399821,172.7193913269043
170.7646896870931,172.499275970459
170.14853029886882,172.2331964111328
169.59182739257812,171.22783462524413
169.08302513122558,171.12844680786134
168.5689726003011,171.11545532226563
168.06687474568685,170.08529342651366
167.70165161132812,169.49885833740234
167.22990961710613,169.43220901489258
166.81755663553875,169.14570007324218
166.43827326456704,168.63591079711915
166.07115913391112,168.08401428222658
165.7318841044108,167.65819290161133
165.3582152811686,167.9477944946289
165.065062789917,167.54322494506835
164.76803901672363,167.00956909179686
164.41371754964192,167.09847412109374
164.16108894348145,166.3730319213867
163.87325874328613,166.54887893676758
163.6094238026937,166.1331495666504
163.3329438273112,165.9901445007324
163.10019844055176,165.79817016601564
162.82848627726236,165.9116275024414
162.5838141886393,165.45748458862306
162.39921717325845,165.55989395141603
162.20648292541503,165.75366744995117
161.89492083231607,165.12060134887696
161.755968653361,164.8581736755371
161.51398226420085,164.5794142150879
161.22665565490723,164.66789810180663
161.10190355936686,164.44716384887695
160.86904744466145,164.2300440979004
160.67148948669433,164.5301191711426
160.51648427327473,163.98893096923828
160.31058598836262,164.08133865356444
160.15169619242351,164.32240768432618
160.0242381032308,163.93226501464844
159.8775775909424,163.42727447509765
159.64651662190755,163.32772476196288
159.49673919677736,163.39367080688476
159.28557647705077,163.34024200439453
159.21846387227376,162.9374510192871
159.0722829691569,163.11604797363282
158.91773785909018,162.79842880249024
158.77177388509114,163.02846710205077
158.62019134521483,162.81796768188477
158.55147066752116,162.41648468017578
158.29870279947917,162.54621368408203
158.24379257202148,162.48464447021485
158.10875582377116,162.30042541503906
158.109083887736,162.29126205444337
158.00211298624674,162.26632766723634
157.89637484232586,162.19934310913087
157.75174865722656,162.64408264160156
157.55153907775878,162.04854446411133
157.36113072713215,162.60587509155275
157.17781677246094,161.97035919189454
157.00487256368,161.75401580810546
156.88072692871094,162.03218872070312
156.76663785298666,161.67086166381836
156.59229942321778,161.6817492675781
156.48774823506673,161.5390937805176
156.41708119710287,162.00105773925782
156.30484375,161.78079040527345
156.17843048095702,161.51312454223634
156.06430636088052,161.52220718383788
156.05026303609213,161.54632354736327
155.95683275858562,161.33479598999023
155.89255032857258,161.75894134521485
155.73765846252442,161.82791580200194
155.71137791951497,161.50013519287108
155.56557217915852,161.51678802490235
155.50377021789552,162.03309432983397
155.31201909383137,162.1647186279297
155.26977900187174,161.84583129882813
155.02832664489745,161.58500045776367
154.91047691345216,161.9065170288086
154.88810437520345,161.41057846069336
154.7040343475342,161.7572494506836
154.58906946818033,161.69260620117188
154.48631858825684,162.3358009338379
154.37008875528971,161.58144729614258
154.23362408955893,161.36031509399413
154.17043464660645,161.16010543823242
154.01644709269206,161.13993850708007
154.00477930704753,161.27943069458007
153.86961738586425,161.32087112426757
153.76114196777343,161.59345336914063
153.69718444824218,161.56764251708984
153.61938837687174,161.51560485839843
153.50108703613282,161.84818298339843
153.41647267659505,161.29355453491212
153.33733355204265,161.21588668823242
153.2954633585612,161.58444900512694
