training,test
305.03252009073896,289.5906079101562
236.01327763875327,209.5916749572754
202.6063828023275,198.52736709594726
194.74719762166342,192.91644500732423
188.1790716044108,185.38738708496095
179.56577476501465,175.62220794677734
169.83198557535806,166.27301101684571
161.49439224243164,158.53565048217774
155.92942441304524,153.80910461425782
151.82285059611002,150.03654830932618
148.3489337412516,146.7890087890625
145.2895427831014,143.51010734558105
142.3997048441569,141.2044334411621
140.09897933959962,138.52967063903807
138.0960382715861,136.71773063659668
136.407410736084,135.24618057250976
134.9441139984131,134.28753952026366
133.69365263621012,132.96056671142577
132.6294730122884,132.21515167236328
131.55192962646484,130.71656776428222
130.64316022237142,131.1844287109375
129.8356447728475,129.6101732635498
129.1141296005249,128.7714577484131
128.49262391408286,128.38410888671876
127.92613704681396,127.40402160644531
127.31112284342449,127.29433601379395
126.81339644114176,127.44164360046386
126.28299855550131,126.04933959960937
125.80398670196533,125.9606649017334
125.35325410207112,125.3258374786377
124.9603953297933,125.47246086120606
124.58032372792562,125.02624824523926
124.24447447458903,124.41646873474122
123.86594440460205,124.55098892211915
123.55716280619303,123.96773902893067
123.20723985036214,123.73919013977051
122.8870745976766,122.97305313110351
122.56779505411784,122.66546287536622
122.28233311971029,122.4300750732422
121.9480817159017,122.41635665893554
121.75335268656413,121.83905944824218
121.4856322479248,121.90792541503906
121.24083137512207,121.13259773254394
120.99959114074707,121.2285856628418
120.784287109375,121.39996063232422
120.68831158955892,120.82091636657715
120.37039624532063,120.68699615478516
120.19945353190104,120.68649398803711
119.96497510274251,120.20970108032226
119.74362422943115,120.05447692871094
119.58400192260743,119.88639045715333
119.36843603769938,119.98520950317383
119.22647422790527,119.71694465637206
119.03243142445882,119.49323455810547
118.88651685078939,119.65088333129883
118.71283481597901,119.19732276916504
118.5205076344808,118.99586029052735
118.35419886271158,119.10414932250977
118.27565966288249,118.67849311828613
118.08016955057779,118.49545333862305
117.95950795491537,118.44222877502442
117.78287523905436,118.16108169555665
117.70869489034017,118.1863703918457
117.52758557637533,118.21223968505859
117.39313762664796,117.94044273376466
117.23938898722331,117.9505721282959
117.15261140187582,117.65721580505371
116.97846955617268,117.5570221710205
116.88203945159913,117.74975402832031
116.80918554941813,118.13953559875489
116.62766017913819,117.32435066223144
116.5066896057129,117.34890007019042
116.3740077718099,117.3068497467041
116.3443717066447,117.45032539367676
116.20059964497884,117.16010566711425
116.05231068929037,116.86678504943848
115.95030146280925,116.72924209594727
115.89203779856363,116.7685563659668
