training,test
131.20134676615396,132.34635009765626
131.05194297790527,132.2325405883789
130.91968546549478,132.14781204223632
130.72821345011394,131.99666870117187
130.59546887715658,131.83460189819337
130.47899299621582,131.7169162750244
130.36123893737792,131.74155349731444
130.2321855799357,131.46620048522948
130.0804468282064,131.53757530212403
129.97680854797363,131.30817504882813
129.80268246968586,131.25542526245118
129.68884956359864,131.27412132263183
129.5987640762329,131.06341110229494
129.47138785044353,130.9490389251709
129.35235710144042,130.88771507263183
129.24976666768393,130.82470291137696
129.12464814503988,130.7953429412842
129.0186174138387,130.59211692810058
128.91753616333008,130.5416586303711
128.804750734965,130.51891616821288
128.68242937723795,130.42394920349122
128.6049813334147,130.26189781188964
128.5097611872355,130.21312324523925
128.37245235443115,130.15419151306153
128.26614241282144,130.1543405151367
128.18805792490642,129.98344528198243
128.03549340566,129.93341247558592
128.00150544484455,129.91734741210936
127.93162899017334,129.72197006225585
127.8140982691447,129.74190032958984
127.70231892903645,129.55425186157225
127.62692443847656,129.56488876342775
127.54853930155436,129.57745658874512
127.4374303817749,129.5671188354492
127.3477118174235,129.47273666381835
127.24843069712321,129.31334487915038
127.16211302439372,129.43479919433594
127.12385803222656,129.30501304626466
127.02434922536214,129.16570335388184
126.94065359751383,129.05624183654785
126.84540636698405,129.09411033630371
126.75857334136963,129.0621061706543
126.70000085194906,128.9705195617676
126.64066980997721,128.97077857971192
126.55769195556641,128.93433227539063
126.45771104176839,128.77678482055663
126.36997645060221,128.76876426696776
126.28139378865559,128.7257926940918
126.25607527414958,128.60341613769532
126.16670885721842,128.70860778808594
126.10009649912516,128.65367225646972
126.0288069788615,128.5587819671631
125.97640875498453,128.48062377929688
125.89924835205078,128.4050112915039
125.81955074310302,128.49861419677734
125.75435817718505,128.36479499816895
125.69155746459961,128.44913291931152
125.5805759302775,128.31266250610352
125.53388933817546,128.2624038696289
125.45815854390462,128.3164862060547
125.43285040537516,128.22996292114257
125.32426250457763,128.24848403930665
125.29691872914633,128.14348960876464
125.21691585540772,128.08075340270997
125.13628889719645,128.04936965942383
125.11474552154542,128.07747367858886
125.02605000813801,128.06661094665526
124.9817681757609,127.97015495300293
124.9136727142334,127.90477783203124
124.85546981811524,127.97185722351074
124.79840791066488,127.83694847106933
124.75078582763672,127.85394973754883
124.68149768829346,127.85606109619141
124.65492099761963,127.75131759643554
124.54874713897705,127.76335113525391
124.5238711420695,127.90590286254883
124.47411211649577,127.82761032104492
124.40910982767741,127.64936187744141
124.35952780405681,127.72708557128907
124.28697700500489,127.63746795654296
124.2275842666626,127.63976684570312
124.19435054779052,127.63027687072754
124.14267316182455,127.77959281921386
124.07936037699382,127.58583473205566
124.04068064371745,127.43936325073243
123.98344818115234,127.46052528381348
123.9205541865031,127.48538230895996
123.88142264048258,127.44990287780762
123.83093688964844,127.39453269958496
123.77109179178873,127.29311256408691
123.71173065185548,127.51171546936035
123.6530148824056,127.38636451721192
123.649558207194,127.33092636108398
123.63727863311767,127.24710479736328
123.52747024536133,127.42587257385254
123.49262771606445,127.15932891845704
123.44084423065186,127.26080833435059
123.39057247161865,127.28630645751953
123.37774509429931,127.16480308532715
123.30733748118082,127.21493476867676
123.24901182810466,127.1705931854248
123.2146183904012,127.32402923583984
123.16520230611165,127.20104690551757
123.10399411519369,127.09083625793457
123.08684850056966,127.0896125793457
123.0445335261027,127.15203346252441
122.99016268412272,127.12341339111327
122.95722469329834,127.1408952331543
122.93653929392497,127.37551460266113
122.84227135976155,126.98872550964356
122.82369500478109,127.02027053833008
122.78166030883789,127.15629615783692
122.76411347707112,126.93726295471191
122.69182399749756,127.02921340942383
122.65362032572429,127.00154312133789
122.60104920705159,126.98518585205078
122.57013146718343,126.88252014160156
122.52873722076416,127.01388763427734
122.48565695444744,127.0531974029541
