training,test
158.23978594462076,160.03644500732423
158.04701080322266,159.91383941650392
157.82726417541505,159.47587890625
157.62786092122397,159.41170791625976
157.47349665323893,159.34545944213866
157.2461590830485,159.37909637451173
157.0797621154785,158.98035247802736
156.88515680948893,158.87570037841797
156.69582158406575,158.68251190185546
156.54028854370117,158.67859405517578
156.3555532582601,158.4331607055664
156.17388557434083,158.0794235229492
156.01590873718263,158.0072459411621
155.85141253153483,157.92765579223632
155.67426633199057,157.99393905639647
155.48956769307455,157.75581268310546
155.3427165222168,157.5492434692383
155.1775040181478,157.5963249206543
155.0030013783773,157.47751831054688
154.85783126831055,157.44265487670899
154.7185669708252,157.04271606445312
154.5778897603353,156.89999099731446
154.41628672281902,156.91743209838867
154.2722646077474,157.00456115722656
154.139663289388,156.5805406188965
153.99831301371256,156.87188995361328
153.88355321248372,156.60599349975587
153.71889518737794,156.5301071166992
153.62109227498374,156.40275512695314
153.49311576843263,156.40897506713867
153.35743329366048,156.16868194580078
153.24079477945963,156.26295013427733
153.0965559387207,156.25706817626954
153.0216086069743,155.89802993774413
152.8647947692871,156.02282012939452
152.73828020731608,155.7930699157715
152.64884318033853,156.1352424621582
152.53484667460123,155.67440689086914
152.4193260192871,155.78677764892578
152.28638893127442,155.63361465454102
152.18125579833983,155.461336517334
152.10678565979003,155.67089248657226
151.99670888264973,155.48402267456055
151.8661211649577,155.48403854370116
151.77416478474936,155.400673828125
151.6828077952067,155.36233474731446
151.55923088073732,155.3409487915039
151.47329884847005,155.1882908630371
151.3850003051758,155.27680618286132
151.2895014190674,155.15358627319335
151.21302538553874,155.2624938964844
151.09951649983725,155.08214431762696
151.01296798706053,155.10803283691405
150.9082312520345,154.95755416870117
150.8237557220459,154.87105682373047
150.75299273173013,154.85055053710937
150.66271303812664,154.93845245361328
150.5664192199707,155.10130966186523
150.48244750976562,154.814833984375
150.36920962015787,154.8511004638672
150.31811192830403,154.8124281311035
150.21613367716472,154.94930252075196
150.13580217997233,154.78704483032226
150.0762499745687,154.8169692993164
149.99769419352214,154.78611679077147
149.8860196685791,154.5867611694336
149.81629620869955,154.37710021972657
149.7534256744385,154.61751846313476
149.6979145050049,154.56563842773437
149.60184028625488,154.42751083374023
149.50995351155598,154.45767852783203
149.4313241068522,154.44008880615235
149.3869965616862,154.4740364074707
149.3127843729655,154.37094635009765
149.2437153116862,154.68448623657227
149.16754219055176,154.55803146362305
149.10343510945637,154.55172134399413
149.0679517364502,154.5045016479492
148.98969197591146,154.05241500854493
148.9051454671224,154.27347305297852
148.83980237325034,154.28800872802734
148.76383984883626,154.41834716796876
148.71250040690103,154.2471617126465
148.67124488830567,154.43974655151368
148.60570536295572,154.34670074462892
148.5272109222412,154.2904118347168
148.47284294128417,154.2171858215332
148.42864583333332,154.3186685180664
148.32534238179525,154.45334594726563
148.2524568939209,154.30303100585937
148.21580780029296,154.37908203125
148.16106404622397,154.30168106079103
148.06883209228516,154.03870956420897
148.01102307637532,154.58894790649413
147.96715909322103,154.64588653564454
147.856529006958,154.44740325927734
147.82886156717936,154.13413330078126
147.7817743174235,154.15337219238282
147.7163969930013,154.4472462463379
147.64873456319174,154.51369445800782
147.60626594543456,154.5625506591797
147.5198334757487,154.77267715454101
147.48546582539876,154.49170608520507
147.43043754577636,154.8734150695801
147.38161473592123,154.91292129516603
147.33543479919433,154.29518844604493
147.28898109436034,154.25791854858397
147.2242509206136,154.52656036376953
147.18366015116374,154.2965608215332
147.1794160970052,154.42853637695313
147.1305723317464,154.7332472229004
147.05135988871257,154.47643615722657
147.04833806355794,154.48396835327148
146.91331326802572,154.13759872436523
146.86412368774415,154.28084121704103
146.82516309102377,154.03581695556642
146.7543876139323,154.12062210083008
146.70680039723715,153.7978434753418
146.62372641245523,154.25558029174806
146.5778722635905,153.84264175415038
146.49364016215006,154.06793502807616
146.4453439585368,154.17837509155274
146.4062572479248,153.92899200439453
146.3317276509603,153.75640869140625
146.25148668924967,153.97194717407226
146.2096689605713,153.91049942016602
