training,test
288.97041648864746,236.19748931884766
213.1783157857259,204.782314453125
199.3500617980957,196.09532012939454
192.4352688852946,190.35814544677734
186.42164474487305,183.44724548339843
179.36922724405923,176.3885467529297
172.86187118530273,170.70336166381836
168.1860314687093,167.57600158691406
164.82048797607422,164.21027282714843
162.23093836466472,161.74051528930664
160.23964602152506,159.65707809448242
158.54001159667968,158.50753311157226
157.05105336507162,156.9671485900879
155.72544461568197,155.56229293823242
154.3824757385254,154.03599334716796
153.24716183980306,153.5218179321289
152.01175252278645,152.46605728149413
150.82745404561362,150.57652984619142
149.71510650634767,149.49836715698243
148.56972312927246,148.37900375366212
147.43169253031414,147.86916122436523
146.27585273742676,146.30521194458007
145.16939553578695,145.52838188171387
144.1842812347412,144.3609998321533
143.17627159118652,143.95316345214843
142.32398396809896,142.84016006469727
141.49815547943115,141.9045890045166
140.84939170837401,141.35839332580565
140.15949851989745,140.69577590942382
139.59986296335856,140.7804984283447
139.0395460764567,139.57952995300292
138.53517934163412,139.569887008667
138.01059228261312,139.29431144714354
137.58596880594888,138.47306785583496
137.15539735158285,137.97001419067382
136.62559251149494,138.45674095153808
136.2926336924235,138.06561904907227
135.93962457021078,137.68014167785645
135.55300689697265,136.88801620483397
135.19213954925536,136.98460487365722
134.87813926696776,136.98135482788086
134.5812111790975,136.24047317504883
134.2679263941447,135.97506256103514
134.03409253438315,136.53957557678223
133.75455013275146,135.8320693206787
133.40520361582438,135.14190452575684
133.19410176595053,134.90075630187988
132.91685999552408,134.1823693084717
132.72359745025634,134.42301582336427
132.50561144510905,134.49769828796386
132.2294766998291,134.61963340759277
132.02892078399657,134.20936027526855
131.8143853632609,133.3488363647461
131.65387775421144,133.74777923583986
131.39736164093017,133.2509287261963
131.24250577290852,133.68192710876465
131.05497721354166,133.3605355834961
130.89129795074462,132.66606117248534
130.70007848103842,132.6364338684082
130.52033242543538,132.5107802581787
130.36528975168864,132.39652183532715
130.2032442855835,132.41255020141602
130.07101488749186,132.1148804473877
129.88026715596516,132.23933235168457
129.73501956939697,132.65595039367676
129.5656527964274,132.037509765625
129.472537689209,131.9534504699707
129.30966002146403,131.78026443481446
129.17166619618735,131.43264465332032
129.0555029296875,131.42897338867186
128.89827198028564,131.28852951049805
128.75813730875652,131.55851081848144
128.63850101470948,131.2490111541748
128.53674751281739,130.84611686706543
128.3570367304484,130.9559356689453
128.27103594462076,130.6302325439453
128.16849866231283,130.8599697113037
128.04348196665447,130.85603004455567
127.92325116475423,130.40109649658203
127.79413632710775,130.37988311767577
127.73932502746582,130.3181810760498
127.59784456888835,130.4090589904785
127.4983005396525,130.15177185058593
127.37838628133137,129.83594230651855
127.26335609436035,129.79569099426269
127.20789361317952,129.61192680358886
127.10037872314453,129.6803926086426
126.95966570536295,129.6242825317383
126.89928272247315,129.60976669311523
126.77931545257569,129.7597299194336
126.69443267822265,129.24620765686035
126.63925922393798,129.30396293640138
126.53627866109213,128.97218872070312
126.48554356892903,129.4735601043701
126.3344474919637,128.74574211120606
126.2537251663208,128.84154167175294
126.15393713633219,128.83216247558593
126.09349913279216,128.72154052734376
126.01830429077148,128.56618309020996
125.91990259806315,128.59278236389162
125.87222230275472,128.43570518493652
125.76082068125407,128.28471031188965
125.72040013631185,128.28167877197265
125.61211334228516,128.37330352783204
125.54403244018555,128.18213508605956
125.49792354583741,128.13407524108888
125.39581520080566,128.5740365600586
125.32673282623291,127.80207489013672
125.21543079376221,128.4192495727539
125.1884662882487,128.19950897216796
