training,test
278.99403025309243,227.0002293395996
211.7221731821696,205.48902404785156
201.9311445871989,200.05305236816406
196.86645965576173,195.02595092773439
192.54476717631022,192.9549574279785
189.30116032918295,190.70216094970704
186.79915468851726,188.36306396484375
184.81689432779947,186.86321823120116
183.21018582661947,185.3853532409668
181.92444844563803,184.70525054931642
180.75044919331867,183.31261459350586
179.59293451944987,182.17616165161132
178.4776774597168,180.93907974243163
177.41254302978516,180.27393814086915
176.39320788065592,178.97822799682618
175.3985590616862,178.0855911254883
174.48184453328452,176.76801452636718
173.55300615946453,175.455558013916
172.6059848022461,174.32883911132814
171.67223065694174,173.40321426391603
170.73600774129233,172.3051515197754
169.8765805053711,171.15571640014647
169.032578608195,170.3980876159668
168.27990781148276,169.4516735839844
167.484538675944,168.70593475341798
166.75665524800618,168.11627182006836
166.0115870412191,167.29304428100585
165.25417963663736,166.38992111206053
164.49622151692708,165.66512710571288
163.8056261952718,164.88862503051757
163.07169436136883,164.26087677001954
162.39423042297364,163.7056364440918
161.74495079040528,162.98043319702148
161.12506960550945,162.49659118652343
160.50881657918293,161.89883743286134
159.92307408650717,161.36026138305664
159.34602160135904,160.68990524291993
158.81116999308267,160.23995330810547
158.26013361612956,159.69630920410157
157.7486147816976,159.13419692993165
157.244741897583,158.68411239624024
156.73720611572264,158.31428787231445
156.2700707244873,157.884052734375
155.70738749186197,157.31691513061523
155.25715614318847,157.00946960449218
154.75264638264974,156.41844024658204
154.3298489379883,156.10355514526367
153.92179636637368,155.6020881652832
153.52548011779785,155.38970001220704
153.12552040100098,154.96395965576173
152.7292048136393,154.63048248291017
152.37961588541665,154.266104888916
152.06819348653158,154.0189259338379
151.74383997599284,153.64745071411133
151.45750096638997,153.57128326416014
151.14457338968913,153.25275390625
150.87973388671875,153.13346481323242
150.59000094095865,152.88322631835936
150.35714787801106,152.59955368041992
150.12830986022948,152.31757659912108
149.8932909901937,152.1989567565918
149.68211143493653,151.98174591064452
149.4546502685547,151.80135620117187
149.24266410827636,151.63142227172852
149.05614992777507,151.4583462524414
148.86548937479654,151.3713949584961
148.667338180542,151.48233154296875
148.4936126200358,151.17263534545899
148.32110059102376,151.09649475097658
148.13057230631512,150.7480081176758
147.950748240153,150.618741607666
147.77692665100096,150.50432586669922
147.6217356109619,150.48814346313478
147.4546624247233,150.3184376525879
147.3245588429769,150.1873680114746
147.15675504048664,150.09880142211915
147.02715731302897,149.95510955810548
146.88329120635987,149.9026612854004
146.76602058410646,150.05486557006836
146.58969992319743,149.63679046630858
146.49339267730713,149.54758041381837
146.36275479634602,149.51682907104492
146.22965675354004,149.40069564819336
146.08997525533042,149.4507922363281
145.97999128977457,149.3775227355957
145.8564131418864,149.14926742553712
145.7343959935506,149.07794982910156
145.6754677581787,148.99508193969726
145.54356215159098,148.85784835815429
145.4234733581543,148.84206771850586
145.3434310277303,148.79325073242188
145.21643646240236,148.6134097290039
145.14339864095052,148.7201593017578
145.03029388427734,148.50348114013673
144.9391358057658,148.4603128051758
144.872415860494,148.41424255371095
144.74886912027995,148.39387985229493
144.66003653208415,148.25075286865234
144.5954260635376,148.29368957519532
144.51042936960857,148.27052307128906
144.38189514160158,148.17964096069335
144.31243090311685,148.35996337890626
144.26232672373453,148.2154685974121
144.1717873764038,147.99776794433595
144.11122674306233,148.14442779541017
144.0002088546753,147.9308055114746
143.94886358896892,148.08962814331053
143.84988388061524,147.83251510620119
143.803563041687,147.89006057739257
143.73467361450196,147.67026626586915
143.66704409281414,147.75428344726564
143.57079516092935,147.6959555053711
143.50271425882974,147.63079849243164
143.44075049082437,147.50311752319337
143.4098266728719,147.59702758789064
143.31288089752198,147.57412185668946
143.25134404500326,147.5280792236328
143.1968880589803,147.52123779296875
143.13412335713704,147.42543746948243
143.07963952382406,147.45848419189454
143.02059397379557,147.27579162597655
142.97680994669597,147.28941467285156
142.88395559946696,147.18433181762694
142.84815826416016,147.17618347167968
142.80425786336264,147.0518115234375
142.7321931966146,147.65711959838868
142.65724559783936,147.04139007568358
142.65719319661457,147.29054962158204
142.55655386606853,147.10697296142578
142.54829549153646,147.02560028076172
142.47182607014975,147.0971841430664
142.4417042795817,147.13278076171875
142.3956392288208,146.86158142089843
142.36024635314942,146.92079147338868
142.29215226491291,146.9602993774414
142.26076684315998,146.9098976135254
142.2014705403646,146.78965744018555
142.14939088185628,146.81153045654298
142.1111414718628,146.74620140075683
142.06305243174236,146.8080633544922
142.03419793446858,146.73324096679687
141.97893109639486,146.6330178833008
141.92775517781575,147.07302108764648
141.87519149780275,146.77025917053223
141.8638422393799,146.6777724456787
141.82199846903484,146.65519966125487
141.76825724283853,146.85349281311036
141.74516596476238,146.8775905609131
141.7267748896281,146.661477432251
141.65787785847982,146.91894927978515
141.63735343933106,146.65905143737794
141.60732442220052,146.47757637023926
141.56537644704184,146.62653861999513
141.57033006032307,146.69868209838867
141.53955538431802,146.5218768310547
141.48846426645915,146.50328704833984
141.4095481999715,146.53173210144044
141.35791016896565,146.34346870422362
141.3137472788493,146.40261627197265
141.30210632324219,146.47891578674316
141.28338214874267,146.3069017791748
141.25396087646484,146.4793727874756
141.18623124440512,146.30716117858887
141.15882802327474,146.28539993286134
141.09740871429443,146.13691635131835
141.0836302057902,146.28794105529786
141.05744238535564,146.07201957702637
140.9853165435791,146.41488639831542
140.98830558776856,146.23343322753905
140.97309960683188,146.114500579834
140.9129525121053,146.19552406311035
140.89219806671142,146.0876321411133
140.88684786478677,146.11315658569336
140.84862846374511,146.67867385864258
140.81630399068197,146.04531929016113
140.76444052378338,146.12792877197265
140.75579330444336,145.89135398864747
140.72962556203206,146.0541209411621
140.69994289398193,146.04657684326173
140.80216978708904,146.1286163330078
140.71693130493165,146.04621894836427
140.65059768676758,145.96288803100586
140.58429311116535,145.72382621765138
140.5245777130127,145.86931091308594
140.4615009435018,145.8041185760498
140.46387318929035,145.9444980621338
140.43016859690348,145.69672676086427
140.3826231129964,145.84804260253907
140.36930254618326,145.89861991882324
140.3311270014445,146.1574560546875
140.29470756530762,145.8342900085449
140.27491488138836,145.79308540344238
140.25522481282553,145.65413284301758
140.22535251617433,145.7865348815918
140.22718652089438,145.84021911621093
140.17870939890543,146.17730636596679
140.14011043548584,145.56957229614258
140.13944043477377,145.6752067565918
140.08478585561116,145.81341857910155
140.0705643463135,145.57681358337402
