training,test
286.3562904103597,239.1802993774414
227.1298866780599,224.1438331604004
222.29874257405598,222.10206634521484
220.2198843383789,220.40494079589843
218.5361362202962,218.90604064941405
217.0209849802653,218.01654830932617
215.57869565327962,217.31677612304688
213.81413546244303,215.81389877319336
212.002926457723,213.3039685058594
210.44228996276854,212.44081253051758
209.1775616455078,211.22355361938477
208.0613264465332,210.12816940307619
206.99906206766764,208.90308532714843
205.98463086446125,207.73093383789063
205.04705042521158,206.97792541503907
204.1640789794922,206.05773544311523
203.4271933746338,205.52756393432617
202.8101490275065,204.80420150756837
202.20405464172364,204.0847462463379
201.70212313334147,203.49283386230468
201.20194213867188,202.9580813598633
200.71378476460774,202.22899673461913
200.22221364339194,201.72870315551756
199.74754600524903,201.04240615844728
199.30276234944662,200.67976470947266
198.8452005259196,200.14593963623048
198.43964729309081,199.83501510620118
198.0476308186849,199.5145234680176
197.69542083740234,199.17648620605468
197.35469505310058,198.7545896911621
197.02693295796712,198.70266647338866
196.7136705525716,198.19536529541017
196.42373041788736,198.06764297485353
196.20074226379396,197.79850219726563
195.91430280049642,197.40390167236328
195.61967447916666,197.23850997924805
195.34011744181316,197.1143832397461
195.09051712036134,196.76074691772462
194.84283546447753,196.60754501342774
194.589779103597,196.30055267333984
194.34886039733885,196.13963012695314
194.12339416503906,195.988828125
193.92675153096516,195.82457336425782
193.70855023701986,195.66779922485352
193.52015200297038,195.4372622680664
193.32385164896647,195.27154525756836
193.16095375061036,195.29261657714844
192.96731986999512,194.98375152587892
192.8099981689453,194.97048919677735
192.6499594116211,194.68820892333986
192.49017257690429,194.6943797302246
192.34885292053224,194.6848809814453
192.18773155212403,194.49387145996093
192.03253092447918,194.25489181518554
191.903462600708,194.26080352783202
191.75555915832518,194.00752029418945
191.61942456563312,194.00588745117187
191.48042215983074,193.87265670776367
191.33554456075032,193.69110397338866
191.22686030069988,193.6301712036133
191.10959495544432,193.45972534179688
190.98320879618328,193.55456771850587
190.87793149312338,193.41384857177735
190.73187444051106,193.20007553100587
190.65987564086913,193.09085067749024
190.5235399119059,193.15682708740235
190.41850456237793,193.07110076904297
190.29840789794923,193.02063049316405
190.20122619628907,192.77427871704103
190.09918467203775,192.69790130615235
190.02516845703124,192.6700926208496
189.91263341267904,192.68364501953124
189.83503540039064,192.50664260864258
189.7152303059896,192.30627914428712
189.63442591349283,192.50108703613282
189.54368019104004,192.34523040771484
189.45611941019695,192.23208435058595
189.3778391265869,192.17806640625
189.28053512573243,192.09728759765625
189.20266067504883,191.9958917236328
189.10304402669271,191.94696838378906
189.0055136871338,191.82550430297852
188.93224385579427,191.83704345703126
188.8397804514567,191.81612762451172
188.78171257019042,191.78954559326172
188.6691180419922,191.6551138305664
188.5933061981201,191.75453475952148
188.50029070536294,191.56613342285155
188.43460690816244,191.52289505004882
188.36441530863445,191.50809265136718
188.29298861185708,191.35611694335938
188.2331644439697,191.36692504882814
188.137195409139,191.31322067260743
188.06046798706055,191.34396865844727
187.98631507873534,191.22577774047852
187.90155461629232,191.13915054321288
187.83300366719564,191.09594619750976
187.76966377258302,191.07486083984375
187.69429026285806,191.18374404907226
187.61634030659994,190.92063751220704
187.5636941274007,190.97947326660156
187.48722681681315,190.95593185424804
187.4482386525472,190.73810928344727
187.36035288492837,190.72446350097655
187.30093068440755,190.6688073730469
187.23408851623535,190.87257034301757
187.16827875773112,190.73095520019533
187.12323834737143,190.56253540039063
187.04382008870442,190.56796661376953
186.98273831685384,190.52990112304687
186.90438672383627,190.5866763305664
186.8628210957845,190.5057388305664
186.80590850830077,190.44294372558593
186.7372094217936,190.32679595947266
186.68178098042807,190.51175125122072
186.61525553385417,190.29609085083007
186.57267672220866,190.29612014770507
186.49220283508302,190.32850036621093
186.45796213785806,190.27488342285156
186.3879586029053,190.2239518737793
186.32967127482095,190.12619140625
186.25804407755533,190.1212387084961
186.24956873575846,190.2083010864258
186.1507992299398,190.11164398193358
186.1107438405355,190.02406707763672
186.03700487772625,190.12962478637695
185.97185742696126,190.0943276977539
185.94785720825195,190.0892332458496
185.8959193166097,189.94005767822264
185.84289881388347,190.01256301879883
185.78907168070475,189.75869506835937
185.72541374206543,189.89530624389647
185.6833803812663,190.00748489379882
185.62580108642578,189.9196011352539
185.59227732340494,189.83362564086914
185.5367645263672,189.79169845581055
185.47842768351236,189.88711166381836
185.41476076761882,189.85456756591796
185.3703490447998,189.85506637573243
185.31748799641926,189.7926756286621
185.2702581278483,189.69163208007814
185.22922017415365,189.75604431152342
185.18265739440918,189.7542333984375
185.1677513631185,189.86228561401367
185.0969278462728,189.89808837890624
185.03109687805176,189.5672850036621
184.99838356018066,189.7515234375
184.94393534342447,189.5649235534668
184.90490229288736,189.67787246704103
184.8762705230713,189.5925799560547
184.84583847045897,189.7559147644043
184.76779624938965,189.94717468261717
184.73812728881836,189.68855255126954
184.697117284139,189.55911849975587
184.6441633605957,189.6331121826172
184.60807123819987,189.79610214233398
184.55005971272786,189.51519012451172
