training,test
106.84958471934,106.99235054016113
106.78471801757813,107.07288276672364
106.71773412068684,107.26851417541504
106.59218482971191,107.02394309997558
106.5667808787028,107.51727775573731
106.51221364339193,106.56755607604981
106.37170836130778,106.54800804138183
106.36535544077556,107.15839080810547
106.28134204864502,106.35616836547851
106.18226278940837,106.81589424133301
106.08645208994548,106.55533943176269
106.04451690673828,106.39237480163574
105.96188663482666,106.58156211853027
105.91331038157145,106.22090606689453
105.83489775339763,106.13640655517578
105.76884668986003,106.25545692443848
105.6939041264852,106.60840507507324
105.62787532806396,106.53409439086914
105.54203487396241,106.4200350189209
105.47238469441731,106.14989227294922
105.47391749064127,106.27126777648925
105.44496454874674,105.97428794860839
105.36689439137777,106.01662338256835
105.34453742980958,105.80848098754883
105.21749623616536,106.1063990020752
105.19441467285156,106.31973709106445
105.17963826497396,105.59838592529297
105.05087182362874,105.40951652526856
105.0595372390747,105.81142433166504
104.91858997344971,105.72041366577149
104.8963414255778,105.4046614074707
104.83763163248697,105.63421951293945
104.83276823679606,105.65340080261231
104.78596397399902,105.31161003112793
104.73845822652181,105.58629615783691
104.72459074656169,105.75345481872559
104.63235544840495,105.37995086669922
104.56034486134847,105.74058723449707
104.53165523529053,105.22379585266113
104.489571240743,105.31503768920898
104.45052790323894,105.22805313110352
104.49771742502848,105.1715119934082
104.42192553202311,105.47411758422851
104.30012722015381,105.11471916198731
104.27140530904134,105.11358024597168
104.26262570699056,105.05350189208984
104.19829139709472,104.84660766601563
104.19194043477377,105.20294212341308
104.11593736012777,105.15014366149903
104.02765771230062,105.07847564697266
104.06464859008788,105.07173965454102
104.0381671778361,104.93279846191406
104.01275234222412,105.38616188049316
103.91846291859945,104.67854866027832
103.90375207265218,104.89054618835449
103.90362660725911,105.03406684875489
103.83910434722901,104.98152587890625
103.77507111867268,104.54524238586426
103.71923913319905,104.98333839416505
103.72494338989257,104.63116828918457
103.65510533650716,104.29543960571289
103.64400717417399,104.64469451904297
103.61446286519369,104.56877960205078
103.5658348083496,104.49484283447265
103.55409483591716,104.60485816955567
103.44846482594808,104.62608192443848
103.45497580210368,104.44042907714844
103.4590012995402,104.6307216644287
103.39259812672933,104.37882591247559
103.40647443135579,104.84371795654297
103.28261334737142,104.35821792602539
103.30630442301432,104.30324890136718
103.31238110860188,104.1697386932373
103.19254276275635,104.35434143066406
103.19870554606119,104.3761547088623
103.13438852945964,104.28337196350098
103.16207689921062,104.0459814453125
103.13571497599284,104.63886550903321
103.13060325622558,104.43465393066407
103.09294100443522,104.14803085327148
103.06596541086833,104.55033348083496
103.0010759862264,104.06245887756347
103.01905025482178,104.15542701721192
102.93820877075196,104.06915542602539
102.89859792073568,103.92257339477538
102.9200546391805,103.9068399810791
102.87631443023682,104.06369453430176
102.81071057637533,104.12621376037598
102.80988028208415,104.09339668273925
102.82472414652507,104.1036775970459
102.75248841603597,104.1945118713379
102.70174149831136,104.16449081420899
102.74857938130697,104.21019203186034
102.70025035858154,104.0038525390625
102.63028383890787,104.00538055419922
102.65122435251872,103.92222595214844
102.64436515808106,104.27143867492676
102.58191065470378,103.86113990783691
102.54535925547282,103.91662940979003
102.51859891255697,103.56929801940917
102.4957391611735,103.82110229492187
102.48322722117106,103.75602493286132
102.44281969706218,103.67396827697753
102.44354518890381,103.6006251525879
102.37914830525716,104.43224388122559
102.40440444946289,104.00466941833496
102.39869967142741,103.92999618530274
102.35200551350911,103.80934989929199
102.34374057769776,103.66416778564454
102.26890430450439,103.45658203125
102.29244606018067,103.6811051940918
102.27176011403402,104.04297142028808
102.25023703257243,103.43315864562989
102.184045308431,104.52223876953126
102.18586250305175,103.66045860290528
