training,test
138.18396739959718,141.1453158569336
138.13318873087564,141.16167518615723
138.05995717366537,141.1314838409424
137.99285177866616,140.98965255737303
137.91067541758218,140.95688148498536
137.89510410308839,141.07698356628418
137.84971225738525,140.94195220947265
137.73026748657227,140.8164232635498
137.71818932851156,141.09212860107422
137.6519640604655,140.93231185913086
137.62502770741781,141.1511051940918
137.58163740793864,140.92753242492677
137.49412748972574,140.6869401550293
137.42947522481282,140.71924674987793
137.36959899902342,140.6967978668213
137.3372137069702,140.79648994445802
137.32895636240642,140.67500205993653
137.2781722768148,140.77176124572753
137.24551095326743,140.54060722351073
137.31519021352133,141.15213943481444
137.17545282999674,140.59856819152833
137.12699694315592,140.74977355957031
137.02596608479817,140.62247093200685
136.9412940088908,140.41171783447265
136.91594665527344,140.35691261291504
136.8455214436849,140.35648361206054
136.7721082433065,140.30741554260254
136.74324378967285,140.30805404663087
136.7100849914551,140.27234558105468
136.6293689727783,140.44971061706542
136.6076017888387,140.33695053100587
136.57549092610677,140.45833511352538
136.53829963684083,140.35786849975585
136.526238377889,140.259008102417
136.45273131052653,140.57027656555175
136.419208984375,140.0967530822754
136.39791383107504,140.3901374053955
136.30417491912843,140.18132080078124
136.30918731689454,140.08310913085938
136.26758996327717,140.06147178649903
136.31761999766033,140.232958984375
136.20781458536783,140.33621421813965
136.22053161621093,140.5660735321045
136.20099643707275,140.69179542541505
136.189637743632,140.56844856262208
136.18824511210124,140.76131538391112
136.19533842722575,140.27421157836915
136.0247045771281,140.3700035095215
135.9953359603882,139.91582954406738
135.92182830810546,140.02007736206053
135.83461194356283,140.07550132751464
135.78707378387452,140.26791595458985
135.73708031972248,139.97659255981446
135.71296271006267,140.00802253723145
135.6990708287557,139.8769443511963
135.63881313323975,140.3909049987793
135.6072663752238,140.32514450073242
135.56434150695802,139.79046005249023
135.53485387166342,140.1751602935791
135.48486437479656,139.7071011352539
135.49401649475098,139.94546096801758
135.45010761260986,140.11107543945312
135.4019463602702,140.37699279785156
135.3394569015503,140.1529921722412
135.32158601125082,139.67509437561034
135.3206423187256,139.73159439086913
135.27778388977052,139.93595108032227
135.2565172958374,140.35263809204102
135.2581332397461,140.78850898742675
135.2135231145223,140.1876406097412
135.20976673126222,140.29823112487793
135.21107813517253,140.16412155151366
135.32917115529378,139.68594703674316
135.3210709253947,139.5659561920166
135.22497566223146,139.77727668762208
135.19755405426025,139.8542222595215
135.15854652404786,139.72077964782716
135.08446186065675,139.72984802246094
134.97209489186605,139.63045776367187
134.93459471384685,139.53969619750976
134.85944864908853,139.88130523681642
134.82435482025147,139.7222802734375
134.82007142384847,139.8190411376953
134.72060755411783,139.69020889282226
134.75095578511556,140.40660064697266
134.6964554977417,139.61487442016602
134.69610346476236,140.1072248840332
134.6262819035848,139.49343803405762
134.60327100118002,139.54523139953614
134.57796829223633,139.5026284790039
134.53833896636962,139.59194831848146
134.51800186157226,139.5508418273926
134.49685132344564,139.58472213745117
134.52116200764974,139.61710998535156
134.47922899882,139.5134300994873
134.40213614145915,139.54564994812011
134.3871412785848,139.4612166595459
134.40713887532553,139.58317596435546
134.37892250061034,139.59087348937987
134.3053734588623,139.7280029296875
134.2845146560669,139.472417678833
134.3057336171468,139.80992919921874
134.23299997965495,139.33199234008788
134.223526318868,139.82894058227538
134.17179110209148,139.49954025268553
134.19166909535727,140.04229370117187
134.18416202545166,139.43202377319335
134.12122740427654,139.4557720184326
134.144715868632,139.51715278625488
134.10803890228271,139.48756706237793
134.0788953399658,139.65118865966798
134.06271560668947,139.71432388305664
134.09938256581626,139.61585876464844
134.13543698628743,139.42089012145996
134.35102677663167,140.1442007446289
134.49006118774415,140.10592765808104
134.28173678080242,139.91559776306153
134.18297958374023,139.61709869384765
134.01820524851482,139.62537338256837
