training,test
166.2712368265788,174.38339279174804
166.38391850789387,174.0791766357422
166.4489229329427,174.0519091796875
166.43075574239094,174.587880859375
166.33374689737957,173.91714889526367
166.29229715983072,173.5922738647461
166.23802937825522,173.4905516052246
166.24939946492512,173.47690124511718
166.16724688212076,173.97332321166994
166.06378898620605,174.07549285888672
165.94599159240724,173.70429428100587
165.79879183451334,173.75689041137696
165.66711733500162,173.64069946289064
165.58059992472332,173.67846282958985
165.50347869873048,173.71246994018554
165.466158396403,173.55771209716798
165.41172190348308,173.58061737060547
165.37915634155274,173.65458053588867
165.31170578002929,173.60152267456056
165.2679768625895,173.60921966552735
165.2348610687256,173.67159881591797
165.1806559499105,173.66889053344727
165.16286224365234,173.68290084838867
165.13758646647136,173.62406661987305
165.0810226949056,173.67907012939452
165.03974054972332,173.72280853271485
164.99229972839356,173.8251919555664
164.9590098317464,173.77874221801758
164.96029492696127,173.80594512939453
164.8955108642578,173.7811265563965
164.83672251383464,173.7899334716797
164.83654780069986,173.92302734375
164.8185753885905,173.83624114990235
164.78702491760254,174.05102020263672
164.73088605244953,173.78281631469727
164.7572120666504,173.88176544189454
164.72631980895997,173.8289552307129
164.83358968098958,174.58423095703125
165.01243761698404,174.808992767334
165.08706319173177,175.487578125
