training,test
290.99318283081055,244.81548873901366
226.83822036743163,222.60391967773438
217.29545539855957,214.63852951049805
211.24164098103842,210.8029946899414
208.2068658955892,208.2365687561035
206.10693359375,206.58956451416014
204.3333144632975,205.49688552856446
202.31039441426594,204.0922297668457
200.00442866007486,201.75728073120118
197.71958770751954,199.76002059936525
195.7525988515218,197.81776947021484
194.1170004272461,196.2501155090332
192.77428044637045,195.0386164855957
191.64341514587403,193.68405838012694
190.7352874247233,192.51652908325195
189.99791343688966,192.166837310791
189.35645195007325,191.44679153442382
188.82784914652507,191.0338928222656
188.31832982381184,190.30875
187.91152186075846,189.9501643371582
187.53474026997884,189.6550830078125
187.15636342366537,189.264669342041
186.84955024719238,189.03587982177734
186.55958305358888,188.66494079589845
186.27236122131347,188.31348388671876
186.01503125508626,188.02659027099608
185.7729281361898,187.7374417114258
185.5596664683024,187.45903579711913
185.3560626220703,187.43970611572266
185.12065442403158,187.14316314697265
184.93306432088215,186.7940364074707
184.7246223449707,186.7504591369629
184.55233350118002,186.5559552001953
184.3846285756429,186.20007064819336
184.20970034281413,186.21702102661132
184.02209378560383,185.96958786010742
183.87327507019043,185.80093139648437
183.7096767425537,185.6016098022461
183.56374608357748,185.46572204589845
183.40545928955078,185.47666351318358
183.24993054707846,185.18762466430664
183.11738021850587,184.88116439819336
182.9585954538981,184.8169566345215
182.8143099721273,184.64938262939452
182.70075421651205,184.63010131835938
182.54186716715495,184.44183624267578
182.4222226969401,184.24626190185546
182.28824877421062,184.05910537719726
182.16983055114747,183.96289733886718
182.05231122334797,183.92965759277342
181.9288720448812,183.85014266967772
181.78956047058105,183.58863006591798
181.65950627644858,183.7593278503418
181.582638575236,183.31877334594728
181.42702901204427,183.44243316650392
181.31868446350097,183.21133163452149
181.1937565867106,183.20187637329101
181.09886965433756,183.0204086303711
180.9573006439209,182.98043685913086
180.85492088317872,182.66793472290038
180.74286333719888,182.75337997436523
180.6376214090983,182.83132095336913
180.5124803161621,182.53163146972656
180.41245714823404,182.37799865722656
180.31403465270995,182.18408950805664
180.18999542236327,182.2665657043457
180.08942530314127,181.9889044189453
179.9966798400879,182.09687133789063
