training,test
310.19229583740236,305.4661129760742
301.56019877115887,302.8452755737305
280.9404256439209,244.4591648864746
224.73918609619142,216.62663146972656
210.05934666951498,206.4189616394043
202.06420895894368,199.78005859375
196.76106335957846,196.14053436279298
193.05438791910808,193.2736444091797
189.75224227905272,189.19327987670897
186.8024654897054,185.8950178527832
184.10892138163248,183.22302368164063
181.03428370157877,180.2918423461914
178.06305506388347,177.12607467651367
175.39598627726238,175.28778747558593
173.12498659769693,172.8557566833496
171.01196111043294,170.4858804321289
168.8894123586019,168.89192825317383
166.7666167195638,166.56331588745118
164.68295799255372,164.17349441528322
162.6607805887858,162.63278564453125
160.97206103007,160.4658139038086
159.3276318359375,158.94763748168944
157.90462135314942,157.91499130249022
156.6972401936849,157.22287048339842
155.37177106221517,155.5288851928711
154.35287180582682,154.64133743286132
153.26039850870768,153.23879104614258
152.34081548055013,152.9104246520996
151.33156422932942,151.68357162475587
150.41857327779135,151.35859008789063
149.69501472473144,151.40111083984374
148.9191507466634,149.17823318481445
148.15529790242513,148.56141296386718
147.38142298380535,147.71334182739258
146.6974610900879,147.42047897338867
146.0901092529297,147.231815032959
145.388791402181,146.97344299316407
144.95692571004233,145.8679150390625
144.2820564778646,145.09951873779298
143.87046732584636,144.61996925354003
143.28771877288818,144.17237861633302
142.91666783650717,143.60186401367187
142.43226240793865,142.96136260986327
142.04215195973714,142.77830451965332
141.5270221455892,142.5628648376465
141.09194098154703,142.07588356018067
140.74634990692138,141.94269187927247
140.2878982035319,141.28260192871093
140.03533977508545,142.07738792419434
139.62691055297853,141.71616767883302
139.2549988047282,141.02623428344725
138.94922044118246,140.3045110321045
138.64281281789144,140.44259407043458
138.39357515970866,139.59198875427245
138.04591097513836,139.3682246398926
137.8015114593506,139.4025602722168
137.48032718658447,139.07834648132325
137.17958152770996,139.06444923400878
136.93391287485758,139.10390312194824
136.6455253982544,138.73474922180176
136.2475674565633,138.02852157592773
136.05310890197754,138.04649505615234
135.8540695063273,138.4165167236328
135.6860944366455,137.02413444519044
135.47607705434163,137.63914268493653
135.32350632985433,137.12436935424805
135.08128215789796,137.16962509155275
134.81312806447346,137.18977645874023
134.65970781962076,137.064418258667
134.47543835957845,137.44145629882811
134.2074202601115,136.17381134033204
134.01275208791097,136.3958061981201
133.93452807108562,137.01276092529298
133.75558521270753,136.26527206420897
133.5868759028117,137.23178916931153
133.48908120473226,135.47257720947266
133.18651443481446,135.27494918823243
132.97663986206055,135.84917121887207
132.6798550160726,135.04043838500976
132.52220483144126,135.4529652404785
132.32766929626465,136.28194923400878
132.22826000213624,134.82059310913087
132.0262125015259,135.02588958740233
131.87515738169353,134.80337036132812
131.69926668802898,135.44053604125978
131.65302496592204,134.33422309875488
131.44877390543618,134.77072296142578
131.31595134735107,134.26918502807618
131.2247283935547,134.04637908935547
131.03295330047607,134.21333518981933
130.90464064280192,134.0402490234375
130.77613437652587,133.9782179260254
130.64250114440918,133.56434875488281
130.5035134124756,133.49931716918945
130.38491892496745,133.64235153198243
130.24463806152343,133.65755645751952
130.18624866485595,133.474673538208
130.0422138595581,133.53197067260743
129.96006277720133,133.4363500213623
129.76413447062174,133.1580651855469
129.7622603225708,132.9042163848877
129.694734026591,133.19018257141113
129.73200243632,133.49282386779785
129.57462853749593,132.6580517578125
129.43936731974284,132.85105003356932
129.6074412918091,133.2679529571533
129.49982236226398,132.98173011779784
129.31567028045654,133.06122192382813
129.18692907969157,133.1622264099121
128.9701769765218,132.3649584197998
128.7714599355062,132.44427200317384
128.7021915435791,132.33040245056154
128.5568924331665,132.073193359375
128.44233716328938,132.24978462219238
128.32862101236978,132.1832512664795
128.22673166910806,132.71412734985353
128.06194016774495,132.49715873718262
127.99025143941243,132.19919990539552
127.96914844512939,132.454959564209
127.81634253184001,132.24267761230467
127.76065041859944,131.64044776916504
127.65917828877767,131.94390258789062
127.49801806131998,131.87717041015625
127.43724806467692,131.62566871643065
127.43429632822672,131.54822761535644
127.27677862803141,132.03299942016602
127.23714145660401,132.4560823059082
127.142445119222,132.30481437683105
127.1063451385498,131.94626731872557
126.98715891520182,131.87105484008788
126.9892112604777,132.17651809692381
126.90029493967693,132.57161575317383
127.03909529368083,132.33427352905272
127.131702003479,132.1261946105957
127.06825639088949,133.32544639587402
127.12305686950684,133.55659805297853
126.93648278554281,133.4144635772705
126.87375275929769,132.3639279937744
126.79984981536865,133.16106536865234
126.73010739644369,132.24088577270507
126.5763336690267,132.30286102294923
126.39726777394613,133.3145732116699
126.34278424580891,132.70577171325684
126.17010519663494,131.86740516662599
126.01352583567301,131.06598770141602
125.89492997487386,132.61972221374512
125.79687096913655,132.33376350402833
125.75832314809163,130.97352081298828
125.6071651204427,130.95108558654786
125.55624144236246,130.78395462036133
125.55653938293457,131.062553024292
125.49962080637614,131.6480155181885
125.34708848317464,130.92324211120606
125.33877207438151,131.9261538696289
125.2516544342041,130.8440456390381
125.16584966023763,130.65192504882813
125.1345260365804,131.25633171081543
125.07002724965413,131.92074813842774
125.0225501759847,131.18623153686522
124.94844982147217,130.63350761413574
124.85680793762207,131.43054496765137
124.7896245320638,130.6505192565918
124.78616658528645,130.55705291748046
124.66058217366536,130.93333221435546
124.62888181050619,130.33632537841797
124.61055292765299,130.19122344970702
124.45787122090657,130.7165340423584
124.58946299235026,130.32924034118653
124.45135517120362,130.4631883239746
124.32919907887776,130.41994644165038
124.29483818054199,131.15371406555175
124.30427113850911,130.77878608703614
124.2671719868978,130.4445188140869
124.19245188395182,130.00181953430175
124.26740975697835,130.94279319763183
124.40665481567383,130.7491763305664
124.35790765126546,130.64692764282228
124.34336823781331,130.65434173583984
124.28011109670003,130.82917991638183
124.3715447362264,131.0044613647461
124.39025427500407,130.66173271179198
124.53935345967611,131.20512786865234
124.40009029388428,131.38634338378907
124.33980410257975,130.76152153015136
124.11328982035319,130.61819938659667
123.97537071228027,130.2608056640625
123.78913869222005,130.97262084960937
123.53878570556641,131.0220420074463
123.45537267049154,130.0576466369629
123.40765444437663,130.01298698425293
123.26821380615235,130.09012420654298
123.28145459493001,129.93065650939943
123.25952264149984,130.0522420501709
123.1596025721232,130.35377555847168
123.06891558329265,129.8741181945801
123.04761182149251,129.8585580444336
123.00788873036703,130.15660949707032
123.02324265797932,129.94469215393067
122.89740542093912,129.54879287719726
122.85922443389893,129.63780670166017
