training,test
181.10312202453613,187.8841276550293
181.01852549235025,187.94082336425782
180.96702674865722,187.72293426513673
180.96948888142904,187.49609161376952
180.97174402872722,187.28995986938477
180.9263331858317,187.49235702514648
180.91022524515787,187.2973797607422
180.84793965657553,187.13250030517577
180.6281044514974,187.29033798217773
180.54474248250327,187.3234100341797
180.46391377766926,187.19321258544923
180.35680018107095,187.25744247436523
180.2803280131022,187.18546997070314
180.22637095133464,187.39996200561524
180.18379219055177,187.38875198364258
180.13648676554362,187.40944427490234
180.06447458902994,187.38507308959962
180.03120460510254,187.24706207275392
179.95680252075195,187.37057693481447
179.9111425526937,187.4357418823242
179.8416775258382,187.50250045776366
179.82292388916017,187.518447265625
179.78758471171062,187.2287170410156
179.80718020121256,187.6481427001953
179.796314646403,187.16841613769532
179.7232157643636,187.35883743286132
179.668337504069,187.27194915771486
179.54450803120932,187.33307739257813
179.48440353393553,187.2486491394043
179.4587651570638,187.2102131652832
179.386765238444,187.4957081604004
179.3829815419515,187.5194415283203
179.28469586690267,187.24341079711914
179.2281436920166,187.3056428527832
179.22108609517414,187.16220901489257
179.1824326578776,187.36521224975587
179.22055712382,187.391111907959
179.2883240000407,187.44494750976563
179.3943185679118,187.69888092041015
179.2896858215332,187.73652404785156
179.25230328877768,187.81028030395507
179.08515312194825,187.75471466064454
179.02390317281086,187.67034530639648
178.96641911824545,188.0060484313965
178.9507276916504,187.59667449951172
179.07791280110678,187.50921600341798
178.96617045084636,187.76860275268555
178.92655258178712,187.62405090332032
178.8245109049479,187.62063568115235
178.68158376057943,187.96923889160155
178.6077466583252,187.58117431640625
178.581883392334,187.53784805297852
178.4138441467285,187.43026336669922
178.36276341756184,187.4709652709961
178.31582438151042,187.68745193481445
178.26658434549967,187.44504486083986
178.23783398946125,187.5419465637207
178.18613291422525,187.62449951171874
178.08149134318035,187.63216415405273
178.10169782002768,187.74768127441405
178.02956792195639,187.94142471313478
177.99067598978678,187.77638916015624
177.93942181905112,187.6550456237793
177.93635429382323,187.38920059204102
177.9230360921224,187.89788116455077
177.84234364827475,187.67306106567383
177.83153869628907,187.59965728759767
177.775050201416,187.88652236938478
177.77047073364258,187.69917724609374
177.85599825541178,187.76304611206055
178.04604672749838,187.58731552124024
178.22358462015788,187.70478652954102
178.25166412353516,187.50211853027344
178.21291374206544,187.37700958251952
178.1721922302246,187.4073828125
178.0621728261312,187.2510108947754
177.93707107543946,187.62318298339844
177.82004770914713,187.71646728515626
177.73214546203613,187.49557708740235
