training,test
144.60693824768066,153.93161499023438
144.69421113332112,153.49797882080077
144.6461236445109,154.17136474609376
144.48560919443767,153.51616577148437
144.32681722005208,153.94615737915038
144.18301166534422,152.52284118652344
144.06565166473388,152.76758285522462
143.93571919759114,152.4331201171875
143.7800804011027,153.04384780883788
143.5862892405192,153.56954681396485
143.51751667022705,152.89211776733399
143.41083201090495,152.7025894165039
143.32087451934814,152.58675659179687
143.249879544576,152.51120239257813
143.1865515645345,152.44705535888673
143.0894039026896,152.32625411987306
143.07939584096272,153.18578247070312
143.0198429361979,154.57200073242188
142.9812645594279,151.9947589111328
142.95603298187257,151.89921737670898
142.9757703781128,151.88953491210938
142.9292832692464,152.25270370483398
142.93931760152182,153.54564270019532
143.04377817789714,154.33870422363282
142.93946956634522,153.37874755859374
142.84372636159262,153.38207763671875
142.6922453435262,153.05480255126952
142.69956643422444,152.4639599609375
142.56313318888346,152.45160095214842
142.39423023223878,153.24397689819335
142.3075324376424,152.628663482666
142.21193828582764,152.86366149902344
142.1956470489502,152.61115509033203
142.07440138498941,153.17772415161133
142.00283192952475,152.38773391723632
142.03199494679768,152.00637634277345
142.11222396850587,152.84237533569336
142.44354649861654,152.3438348388672
142.68294413248697,152.05123352050782
142.41721349080404,152.14794494628907
142.34552439371745,152.2676724243164
142.22895893096924,152.49790023803712
142.0740965016683,152.38677032470704
141.9458829498291,153.18987014770508
141.8529050064087,152.25711318969726
141.9430258687337,152.01895950317382
141.9875393295288,151.79504318237304
141.96159103393555,152.54569030761718
142.11278662363688,152.4734313964844
142.08280507405598,153.46319915771485
141.71861368815104,154.2855352783203
141.4917446009318,152.52676727294923
141.29592433929443,152.7367370605469
141.12728028615317,151.91805465698243
140.9462799199422,151.6044256591797
140.8203515625,151.71242065429686
140.73316431681314,151.91315475463867
140.64935277303059,151.57391174316408
140.64085067749022,152.26030044555665
140.60219561258953,152.08494583129882
140.50467670440673,151.82707092285156
140.40635233561198,151.74887496948242
140.3934017562866,151.9393408203125
140.3235426457723,152.44030670166015
140.33198791503906,152.32530334472656
